ACCIDENT_NO,Lat,Long,POSTCODE_NO,NODE_ID
T20170010531,-38.03673931,145.2477929,3975,295475.0
T20170010533,-37.746732,144.937122,3044,317941.0
T20170010536,-38.07222088,145.3512861,3806,358819.0
T20170010541,-37.76071409,144.9075379,3039,45295.0
T20170010545,-37.55722436,143.8550328,3350,317952.0
T20170010549,-36.50065706,142.4692104,3390,319758.0
T20170010552,-37.69531283,144.7942353,3038,317933.0
T20170010553,-37.78808081,144.9766517,3054,64729.0
T20170010555,-37.80753004,145.1776506,3131,318039.0
T20170010556,-37.81393988,145.03038,3101,318191.0
T20170010558,-37.77275613,145.1404402,3106,38349.0
T20170010562,-37.89502006,144.7509468,3030,319088.0
T20170010565,-35.26631688,141.2190507,3512,318512.0
T20170010567,-38.10448142,144.3192562,3213,279137.0
T20170010568,-37.80586818,144.9558931,3003,29385.0
T20170010571,-38.25868004,145.0351874,3934,318247.0
T20170010572,-37.76575098,144.9116509,3039,45323.0
T20170010573,-37.69373138,144.90695,3043,317973.0
T20170010574,-37.99970633,145.2883511,3803,318177.0
T20170010575,-38.23351634,144.2057626,3240,318362.0
T20170010576,-38.02439915,145.1271112,3195,317975.0
T20170010577,-37.90950634,145.085235,3165,35555.0
T20170010578,-37.56120598,143.8500008,3350,319790.0
T20170010580,-37.9035373,144.6654961,3030,69064.0
T20170010581,-36.74894092,144.2817646,3550,358821.0
T20170010582,-37.92966728,145.2336244,3178,321203.0
T20170010587,-36.08441443,146.7986503,3690,358641.0
T20170010589,-37.8068942,144.9651113,3000,65587.0
T20170010591,-37.83686708,145.1041805,3125,318696.0
T20170010592,-37.88652927,145.2851808,3156,41946.0
T20170010593,-37.07365442,142.18772,3401,318695.0
T20170010594,-37.71147004,144.9170197,3046,317940.0
T20170010596,-37.90668944,145.14195,3168,29666.0
T20170010597,-36.91142166,145.2299815,3664,320013.0
T20170010598,-37.68581035,145.01363,3074,318042.0
T20170010599,-37.84835048,144.993895,3181,140754.0
T20170010600,-37.70361317,145.0564865,3083,55542.0
T20170010601,-37.77405561,144.9742954,3057,47592.0
T20170010605,-37.79334037,144.8631335,3012,38596.0
T20170010606,-37.97648619,145.2577394,3802,359477.0
T20170010607,-37.77732411,144.828678,3020,235256.0
T20170010608,-38.00573182,145.2699773,3803,318245.0
T20170010612,-37.79014053,145.2824636,3136,318858.0
T20170010614,-37.79343207,145.0750394,3104,317985.0
T20170010615,-36.33173333,141.6367225,3418,287013.0
T20170010616,-37.85109567,144.7754108,3028,358645.0
T20170010618,-37.68749477,145.0287393,3074,320813.0
T20170010619,-38.38269285,145.8284826,3951,317981.0
T20170010623,-37.70745621,145.0832784,3087,44700.0
T20170010625,-37.72356077,144.7467223,3023,57375.0
T20170010627,-37.92089102,145.0830439,3165,69491.0
T20170010629,-38.7597464,143.6717986,3233,50741.0
T20170010632,-37.77611653,144.9606042,3056,45640.0
T20170010633,-37.87267383,145.0247121,3161,40282.0
T20170010634,-37.67463001,145.0586402,3082,317987.0
T20170010635,-36.73439942,144.3026089,3550,318657.0
T20170010636,-37.81522738,144.9636114,3000,36924.0
T20170010637,-37.84073764,145.1553904,3130,66872.0
T20170010638,-37.84780291,144.9526215,3206,223602.0
T20170010640,-37.83082777,144.9438049,3207,47648.0
T20170010642,-37.80886619,145.0287629,3101,38906.0
T20170010644,-38.0917301,144.35881,3214,320075.0
T20170010645,-37.80886619,145.0287629,3101,38906.0
T20170010646,-38.24509114,146.4247289,3840,318026.0
T20170010648,-36.68096906,145.9772965,3673,59459.0
T20170010649,-37.75938424,145.0665766,3084,29502.0
T20170010650,-36.73403853,144.3028871,3550,318746.0
T20170010651,-37.81914943,144.9324274,3008,318222.0
T20170010652,-38.02993825,145.2799104,3976,78773.0
T20170010653,-37.68830745,145.0662589,3083,38731.0
T20170010656,-37.58902541,143.8408618,3356,236467.0
T20170010658,-37.83275926,144.9672812,3205,317986.0
T20170010659,-37.89709,145.2365911,3179,318031.0
T20170010660,-38.14543184,144.3548992,3220,318385.0
T20170010661,-38.16841014,144.3312579,3216,318310.0
T20170010662,-37.7333762,144.9587406,3058,318028.0
T20170010663,-37.88703158,144.9975817,3186,68554.0
T20170010665,-37.96004277,145.186589,3174,318474.0
T20170010667,-37.71579088,144.639479,3335,324487.0
T20170010668,-37.72525093,144.9744925,3058,318572.0
T20170010669,-37.77170035,145.0948927,3105,319138.0
T20170010670,-37.03101672,145.099999,3660,286218.0
T20170010671,-37.83836633,145.2744996,3153,319245.0
T20170010673,-36.14045688,144.7349784,3564,19364.0
T20170010675,-37.75231049,144.7777447,3023,318340.0
T20170010677,-38.08143059,144.3467649,3214,319755.0
T20170010678,-37.57828468,144.7083463,3429,37482.0
T20170010679,-38.2594068,144.4245605,3227,15453.0
T20170010681,-37.64332413,144.9511615,3061,1137.0
T20170010682,-38.35330073,145.1943174,3919,319120.0
T20170010684,-37.81057142,145.2696033,3136,39735.0
T20170010686,-38.38944717,144.1873389,3230,318046.0
T20170010688,-38.10305991,145.2596593,3977,318051.0
T20170010689,-37.86646242,145.0987079,3147,40620.0
T20170010690,-37.83021061,144.9951104,3121,244937.0
T20170010691,-37.8545792,145.2143469,3152,318478.0
T20170010693,-38.41592216,146.644933,3844,318029.0
T20170010694,-37.89365997,145.1394747,3149,225038.0
T20170010695,-38.12323311,145.1880214,3977,71720.0
T20170010696,-36.35273222,146.3273766,3677,318254.0
T20170010697,-37.679548,145.0069987,3074,275499.0
T20170010699,-38.19678815,144.3525571,3216,72671.0
T20170010703,-38.17942647,144.3704702,3219,318045.0
T20170010704,-37.09134336,143.4855298,3467,318221.0
T20170010705,-36.82651535,144.3027805,3551,51750.0
T20170010706,-36.11950902,143.7206987,3537,318436.0
T20170010708,-37.7768112,144.9669616,3056,35990.0
T20170010709,-37.71951223,144.7358817,3023,318032.0
T20170010711,-36.75179824,144.2702952,3550,319473.0
T20170010712,-37.80695736,144.900231,3011,322253.0
T20170010713,-36.15444434,145.9672429,3728,358644.0
T20170010715,-37.7553097,144.8255597,3021,244169.0
T20170010717,-38.11494804,144.6523704,3223,318058.0
T20170010720,-37.61693991,144.947291,3064,318134.0
T20170010721,-37.95580065,145.0382669,3192,29679.0
T20170010723,-37.80058525,144.9654536,3053,100.0
T20170010727,-38.05369981,145.3015106,3805,29763.0
T20170010728,-38.14428188,145.1208058,3199,43444.0
T20170010729,-38.20742349,144.3301893,3216,318479.0
T20170010730,-37.91725973,145.0882475,3167,318047.0
T20170010731,-37.81008744,145.3427116,3765,318043.0
T20170010732,-37.60848147,145.0309759,3750,359480.0
T20170010733,-37.63056762,144.9282671,3064,47974.0
T20170010735,-37.83194009,145.1488588,3130,40757.0
T20170010736,-37.89539081,145.3354326,3158,68790.0
T20170010737,-37.80990944,145.2698681,3136,322549.0
T20170010738,-37.87119973,144.7775967,3028,318038.0
T20170010739,-37.5677018,143.7916791,3350,320972.0
T20170010740,-36.16215219,146.6068235,3683,359481.0
T20170010741,-37.77038918,144.7747187,3023,1246.0
T20170010742,-37.63934381,144.9292714,3064,295586.0
T20170010744,-37.82964733,145.1298005,3128,318942.0
T20170010746,-37.74696097,145.0578999,3081,318090.0
T20170010747,-37.80196612,144.7779305,3030,319221.0
T20170010750,-38.05979062,145.2622448,3975,318980.0
T20170010752,-37.24422712,145.0447721,3658,318074.0
T20170010755,-37.59527363,143.8397092,3356,61046.0
T20170010756,-38.12202369,145.1436864,3198,915.0
T20170010761,-37.75735993,144.9806826,3071,37827.0
T20170010762,-37.08992943,143.3509968,3478,318182.0
T20170010763,-37.78249965,145.0783873,3104,318519.0
T20170010765,-38.09614065,145.9047694,3821,318053.0
T20170010768,-37.78566593,144.9818113,3068,45873.0
T20170010769,-37.82939356,145.1275694,3128,318060.0
T20170010772,-38.23915699,146.4039213,3840,324167.0
T20170010774,-35.82811292,145.4617337,3641,318100.0
T20170010775,-37.90159653,144.6278683,3024,55690.0
T20170010776,-37.5287592,143.8491724,3355,318964.0
T20170010777,-36.35926816,145.3982851,3630,58958.0
T20170010779,-38.04858088,144.1994991,3331,318313.0
T20170010781,-37.9654607,146.1348066,3825,318069.0
T20170010783,-36.44171425,145.8120986,3725,318957.0
T20170010787,-37.84878833,145.2753828,3153,318598.0
T20170010789,-37.65532923,145.02238,3076,319477.0
T20170010790,-37.83484046,144.9965556,3141,35414.0
T20170010791,-38.14729051,144.3607419,3220,44472.0
T20170010792,-36.40021838,145.3192297,3629,318196.0
T20170010795,-37.72679841,145.0507862,3083,1211.0
T20170010796,-38.15968944,146.7312057,3844,318093.0
T20170010797,-37.87602521,145.0251409,3161,318322.0
T20170010799,-37.94951047,145.0775336,3202,205981.0
T20170010800,-37.77820361,145.2748876,3136,38417.0
T20170010801,-37.82874011,145.1218258,3128,35466.0
T20170010802,-37.84200304,145.2175421,3152,318136.0
T20170010803,-37.8484982,148.0441606,3909,318061.0
T20170010804,-37.68815976,145.1427078,3095,318160.0
T20170010805,-36.76321846,146.9821767,3744,320010.0
T20170010815,-34.22233848,142.196595,3498,58176.0
T20170010819,-37.84772055,144.9797315,3004,37600.0
T20170010820,-37.68323208,144.9173983,3047,318107.0
T20170010821,-37.79858352,144.7719096,3030,318124.0
T20170010824,-37.82597212,145.0005155,3121,37241.0
T20170010826,-37.8226933,144.9696244,3006,321625.0
T20170010827,-38.14876262,145.1267977,3199,350521.0
T20170010828,-38.44937,145.2435004,3922,318133.0
T20170010829,-37.85038679,145.0956114,3124,610.0
T20170010832,-38.03504171,145.2392597,3175,318062.0
T20170010833,-37.92454006,145.1120379,3168,42374.0
T20170010834,-38.35967967,142.460387,3280,318064.0
T20170010837,-37.81665699,144.9586567,3000,36868.0
T20170010839,-37.76925544,145.4110383,3139,318381.0
T20170010840,-37.87740751,145.0019546,3183,41171.0
T20170010843,-37.77782338,144.9583894,3052,318072.0
T20170010846,-37.74231016,144.9046546,3040,63101.0
T20170010849,-37.90001853,144.6488427,3030,318099.0
T20170010852,-37.79682644,145.1577107,3109,318092.0
T20170010853,-38.22831967,141.6875842,3305,318220.0
T20170010854,-38.22958275,145.0450135,3931,318476.0
T20170010860,-36.77515936,144.3038086,3550,318165.0
T20170010864,-38.09047733,144.3484653,3214,49717.0
T20170010865,-38.05180067,145.1161977,3196,137226.0
T20170010866,-38.17032954,144.3477493,3216,318076.0
T20170010867,-37.6884215,145.0665558,3083,227538.0
T20170010869,-37.95348388,145.1794447,3174,320169.0
T20170010871,-37.84214124,144.7158659,3029,291463.0
T20170010872,-38.13899003,144.3366902,3218,318667.0
T20170010873,-37.77367892,145.127158,3108,358823.0
T20170010875,-38.09243224,144.3646162,3214,71402.0
T20170010876,-37.59788102,144.9314398,3064,318075.0
T20170010877,-37.65360512,144.9209618,3048,44211.0
T20170010878,-37.52089428,143.8257443,3355,52738.0
T20170010879,-37.43089845,145.0203175,3756,318078.0
T20170010882,-37.82711465,144.9578586,3006,36860.0
T20170010884,-37.6838727,145.0008309,3074,29412.0
T20170010889,-37.77190628,144.9177506,3032,318169.0
T20170010890,-37.72440954,144.9923958,3073,318344.0
T20170010893,-36.5572499,145.9624701,3672,44622.0
T20170010897,-37.95647789,145.2202724,3175,318480.0
T20170010901,-38.42078391,146.1458981,3871,319432.0
T20170010902,-37.60327041,145.4179625,3775,318319.0
T20170010903,-37.52267162,145.0573961,3751,55788.0
T20170010907,-37.68180918,144.871831,3049,318481.0
T20170010908,-37.82404677,145.0813366,3126,39160.0
T20170010910,-36.74952108,144.2520258,3550,318122.0
T20170010911,-37.82362309,145.2965564,3153,39802.0
T20170010914,-37.87990612,145.2277589,3152,324235.0
T20170010916,-37.87988452,145.2846207,3156,41931.0
T20170010917,-37.91501682,145.0663,3165,318125.0
T20170010921,-36.81699942,146.8540813,3740,318204.0
T20170010923,-37.89512112,144.7763265,3030,320902.0
T20170010924,-37.933173,145.1569373,3170,10592.0
T20170010925,-37.8786999,145.01251,3161,318184.0
T20170010926,-38.06599018,144.1798115,3331,318892.0
T20170010935,-37.59874163,143.8411629,3356,53011.0
T20170010936,-38.07067455,145.1826918,3175,57763.0
T20170010938,-38.08419947,144.3485456,3214,318242.0
T20170010939,-37.88479574,145.2639999,3156,321211.0
T20170010940,-37.84414622,144.7820273,3026,552.0
T20170010941,-37.60888598,143.7399885,3351,320132.0
T20170010943,-37.9653879,145.0575946,3192,319368.0
T20170010945,-37.91711904,144.9872536,3186,2753.0
T20170010946,-37.96588071,145.0577485,3192,318202.0
T20170010949,-37.41617994,144.9791289,3756,318564.0
T20170010951,-37.90805082,145.339577,3158,69211.0
T20170010952,-37.81757523,144.9554618,3000,321370.0
T20170010955,-38.37281915,147.1939708,3851,319875.0
T20170010956,-37.78006536,144.9994726,3070,251418.0
T20170010957,-37.8644457,145.0446321,3145,40378.0
T20170010958,-37.81057142,145.2696033,3136,39735.0
T20170010963,-37.75633381,144.739664,3023,26587.0
T20170010964,-37.76258116,145.0538716,3084,318120.0
T20170010966,-38.09963369,145.7237304,3815,318116.0
T20170010969,-38.02606644,145.3066842,3805,43631.0
T20170010972,-37.85377986,144.8527988,3016,318119.0
T20170010973,-38.19735466,145.1501515,3911,298153.0
T20170010974,-37.80198347,145.0716159,3103,46359.0
T20170010975,-38.02603429,145.3066074,3805,228566.0
T20170010977,-38.2705801,143.0733309,3266,318764.0
T20170010978,-37.74099784,145.036806,3081,44549.0
T20170010979,-38.01062049,145.3263639,3806,323412.0
T20170010980,-37.81720343,145.2272806,3134,39627.0
T20170010981,-37.63736004,144.9237398,3064,323478.0
T20170010984,-37.81626926,144.9902014,3002,37062.0
T20170010986,-37.66669132,144.9280014,3047,318219.0
T20170010990,-37.97296377,145.2423033,3802,876.0
T20170010991,-37.90197956,145.1491775,3150,41767.0
T20170010992,-37.02687815,144.7718813,3522,318306.0
T20170010993,-37.76564343,144.9436061,3055,45526.0
T20170010994,-36.84627653,144.7851337,3523,318307.0
T20170010995,-38.02089932,145.2391671,3175,37105.0
T20170010996,-36.19910079,145.0055607,3621,57281.0
T20170010997,-37.81650817,145.192323,3132,253839.0
T20170011001,-37.81648513,144.9669886,3000,35364.0
T20170011004,-37.80030062,144.9439783,3051,29373.0
T20170011009,-37.93568523,145.056243,3165,42240.0
T20170011010,-37.90844016,145.0106897,3187,318185.0
T20170011011,-37.82584604,144.8251491,3025,318800.0
T20170011016,-36.3702879,145.4030185,3630,51007.0
T20170011019,-37.67423142,145.1589998,3089,318175.0
T20170011023,-36.70942556,144.3325552,3551,318166.0
T20170011024,-38.17616083,144.3519144,3216,318217.0
T20170011025,-37.74692976,144.9444211,3044,318176.0
T20170011026,-37.85717757,144.9916024,3181,318173.0
T20170011027,-38.02823831,144.1745545,3331,299403.0
T20170011029,-37.95580065,145.0382669,3192,29679.0
T20170011031,-37.86827977,145.0439122,3145,56252.0
T20170011032,-38.03083818,145.1039549,3195,318167.0
T20170011035,-37.64821781,144.4387802,3340,318188.0
T20170011036,-37.74845036,145.2353717,3113,318647.0
T20170011041,-37.84195101,145.0162098,3142,318486.0
T20170011043,-36.83392018,145.3848101,3665,318216.0
T20170011045,-38.17075069,144.377078,3219,323260.0
T20170011050,-37.824678,145.1747788,3131,39484.0
T20170011051,-37.90050084,145.087969,3166,319652.0
T20170011053,-37.83448691,145.1702677,3131,358825.0
T20170011054,-37.88632706,144.6258597,3024,53595.0
T20170011055,-37.66557099,144.937824,3047,45069.0
T20170011057,-37.79157894,144.8908105,3011,319055.0
T20170011058,-36.34756851,145.6239997,3631,318205.0
T20170011059,-37.6659198,144.5413453,3337,318218.0
T20170011060,-37.67831991,144.9566009,3061,319434.0
T20170011063,-37.54541842,143.8727515,3350,319187.0
T20170011064,-36.42585867,144.655657,3558,318240.0
T20170011066,-38.03851996,146.3716107,3825,319248.0
T20170011068,-37.93221777,145.2321764,3178,358646.0
T20170011069,-37.85488946,144.7471431,3027,358826.0
T20170011070,-38.02967926,145.230538,3175,318857.0
T20170011071,-37.803839,145.0389812,3101,38948.0
T20170011072,-37.79169127,144.8039798,3020,318699.0
T20170011075,-37.41012332,144.9825947,3756,60523.0
T20170011076,-37.41965515,144.9788829,3756,49475.0
T20170011078,-37.88620042,145.0221035,3162,318391.0
T20170011079,-37.82311932,144.989097,3002,35374.0
T20170011081,-37.98700966,145.1731373,3173,318762.0
T20170011084,-37.69372328,145.0007994,3074,29421.0
T20170011085,-38.02633176,143.6560497,3322,318402.0
T20170011086,-38.0185571,145.3099037,3805,318609.0
T20170011092,-36.81262595,144.292655,3551,51746.0
T20170011093,-37.81040885,144.9686895,3000,79375.0
T20170011096,-37.76838693,144.9912167,3070,37871.0
T20170011097,-37.79238591,144.893476,3011,29523.0
T20170011098,-37.97827719,145.1777467,3174,70457.0
T20170011099,-37.81839591,144.9538801,3000,330872.0
T20170011104,-37.81295041,145.0813235,3103,318507.0
T20170011105,-37.95765491,145.1134817,3169,42380.0
T20170011106,-37.84878967,144.822793,3025,598907.0
T20170011107,-37.79444561,145.2812067,3136,39758.0
T20170011110,-37.73478189,144.9042267,3041,45772.0
T20170011111,-37.89385039,145.0768933,3163,318493.0
T20170011112,-37.73863,144.94098,3044,318256.0
T20170011113,-36.13892295,144.7507884,3564,51412.0
T20170011114,-37.47444462,145.4915007,3777,318198.0
T20170011116,-37.91684477,145.1778006,3150,57572.0
T20170011117,-38.18153885,145.1986102,3910,318200.0
T20170011118,-37.98463633,145.201569,3175,358824.0
T20170011120,-37.68447504,145.0740708,3083,318193.0
T20170011121,-37.81822889,145.1672529,3131,320979.0
T20170011122,-34.19802392,142.146737,3500,53268.0
T20170011125,-38.04573719,145.3410657,3806,298900.0
T20170011129,-38.01909063,145.1802154,3173,318544.0
T20170011130,-37.7001215,144.8091982,3036,318613.0
T20170011131,-37.72811173,144.9186029,3041,62670.0
T20170011135,-38.09903063,145.7168899,3815,318492.0
T20170011137,-37.81914085,144.9323036,3008,318232.0
T20170011141,-37.69985014,145.11426,3088,318210.0
T20170011142,-38.3049906,146.3935074,3840,321850.0
T20170011145,-38.19792686,144.3625768,3216,50235.0
T20170011149,-38.36405712,144.9291701,3938,318314.0
T20170011151,-38.10128949,144.3452257,3214,318201.0
T20170011154,-38.13347091,145.1364156,3199,318475.0
T20170011156,-38.11283755,145.2807329,3977,43900.0
T20170011157,-37.81641656,145.1110307,3127,318548.0
T20170011158,-37.93365157,145.1557837,3171,264832.0
T20170011159,-37.12395301,141.4288091,3317,321921.0
T20170011160,-38.03323954,145.2246101,3175,318358.0
T20170011161,-37.93951291,145.0021313,3188,42028.0
T20170011163,-37.85551376,145.1139881,3125,40660.0
T20170011165,-36.71865249,144.2536985,3556,44715.0
T20170011166,-37.89344216,144.7287732,3030,254026.0
T20170011169,-37.80913558,144.9691961,3000,35365.0
T20170011171,-38.38752843,142.486975,3280,50722.0
T20170011172,-37.7687903,144.7685598,3023,318209.0
T20170011175,-37.9345835,145.1530529,3171,42493.0
T20170011177,-38.2217247,146.4160983,3840,358647.0
T20170011178,-38.33650353,141.5800298,3305,318614.0
T20170011179,-37.86444903,144.9844802,3182,318208.0
T20170011180,-37.76805646,145.3329611,3138,36181.0
T20170011181,-37.77742929,144.9551252,3052,45609.0
